"url","title","duration","prompt","tags","lyrics","status"
"https://udio.com/songs/34c793a1-0af4-469e-961d-b1c85d24836b","Amour Immensurable","0:32","a melody gardot style's song, post modern jazz, female voice, double bass and piano, jazz,","","",""
"https://udio.com/songs/7e425ed4-399b-4c72-a0ac-97caf841c3fb","Reckless Serenade","0:32","rock, a teen age love affair in the style of Jim Steinman with heavy piano chords","","",""
"https://udio.com/songs/25e7176b-dcd9-4b4b-84bf-eff49700574a","Hearts Melt remix v2","0:32","east coast hip hop, hip hop rnb and dance hall,","","",""
"https://udio.com/songs/325c3403-d7f7-4fa0-835b-27f06fdd9015","Her awakening dreams original shorts","0:32","melancholic, duet female, rock, heavy metal rock, heavy style, guitar, male, girl, children","","",""
"https://udio.com/songs/96382602-5e97-430f-967d-0799d90262c7","Ethereal Eclipse","0:32","Progressive House inspired by Sasha from the 1990s, deep dark melodic ethereal space trance with a heavy driving baseline","","",""
"https://udio.com/songs/fa94bad4-6431-40a7-9811-7ebe8da07931","Ella en la Discoteca","0:32","hard bass drum, masculine male voice, latin, hip hop, raegetton","","",""
"https://udio.com/songs/0244da5b-f3c0-49b4-b5c8-2ad5bd3f731f","72 Hour Grind","0:32","A rap song in the style of Eminem with harpsichord. Fast 90s rap","","",""
"https://udio.com/songs/024669e0-0876-403e-8520-2001de3cb22a","Throbbin' Ache","0:32","a song about stubbing your toe in the style of drake","","",""
"https://udio.com/songs/4cd02c55-36e8-46dd-9941-50cee7f88672","Never Backing Down","0:32","van halen, led zeppelin, game music, energetic, 90s, something similar to van halens aint talking about love","","",""
"https://udio.com/songs/4ce5fcbf-3111-4a0d-bb7d-1d16cf9e232a","Kinetic Spectrum","0:32","upbeat song for motion design portfolio, techno, instrumental no singing","","",""
"https://udio.com/songs/56ea63b7-77b6-401b-a4a4-f3a4cc956032","Neymar's Legacy","0:32","Let it be a rap song about neymar the footballer","","",""
"https://udio.com/songs/ec9f0bca-7956-4fa4-8654-5e6c2643399f","KYUSHU Shinkansen","0:32","A bright and cheerful pop song sung by a female vocalist, in the style of a Japanese anime theme song.","","",""
"https://udio.com/songs/4ad18a9e-43ea-4de2-b02a-d302deb1e42c","Digging Past Rock Bottom","0:32","male vocalist, alternative/indie rock, punk rock, vocal harmonies, melodic, energetic, rebellious, marshall amp, drum fills, passionate, guitar, analog synthesizer,","","",""
"https://udio.com/songs/4ae99a8d-f134-4966-a28f-281bca94fe22","Anticipation Letter","0:32","Georgia Dobbins and William Garrett's song Please Mr. Postman, beat group, the 60's style","","",""
"https://udio.com/songs/189707c6-89e6-4846-9c38-b40afe59fa89","Osmanthus Ride","0:32","Riding a bike, delicately smelling the fragrance of osmanthus flowers.","","",""
"https://udio.com/songs/77056edb-735f-4b6c-a08f-875ac062056d","Imaginary Companion","0:32","A day in the life of a professional imaginary friend, indie pop, twee pop","","",""
"https://udio.com/songs/53d73137-83c6-4e4f-ac78-85cf9b779e10","Elegy for Tomorrow","0:32","A song about humanity doomed to end, rock, classic rock, guitar solos, dark ambient, slow rock,","","",""
"https://udio.com/songs/5583d3b7-8692-4c18-85fc-f46f0ceef5f2","Tails of the Park","0:32","A Broadway musical about a duck tolling retriever named “Stryker” and two ginger cats named Chezzy and Scholes","","",""
"https://udio.com/songs/566f7399-846c-4579-a499-8421a2f325e2","Sleek in Tech Blues","0:32","A song about a tech consultancy called Red Badger. In the style of T bone walker","","",""
"https://udio.com/songs/88bf780d-da3b-440d-9031-fd948b1c0f00","Long Time, No See","0:32","about an old soul trapped in a vehicle through the centuries, electronic, synthesizer, synth-pop, keyboard, horror, soundtrack Instrumental","","",""
"https://udio.com/songs/1eccf497-ffe0-4f0d-a4c5-aecd9b3e1e40","River to the Sea","0:32","Progressive rock, dark vibe, heavy guitar, loud drums, male vocalist","","",""
"https://udio.com/songs/31e86412-c270-4bcb-8461-ec9801d25c4b","Meow meow whatta ciao","0:32","punk, bouncy funk pop hit italian folk bombastic feels good","","",""
"https://udio.com/songs/32eeb9c6-e9d0-4ff1-8eae-50a7855aef13","Indulgent Respite","0:32","A viennese song about having eaten way too much. And tipps how to feel better, e.g. drinking Schnaps or Coffee.","","",""
"https://udio.com/songs/db477bec-7b99-4ca2-8eb3-0ab3993b23ae","The Catman Cometh","0:32","A song about a man named Dude working for the county for feline emotional well being., blues, delta blues,","","",""
"https://udio.com/songs/63da007b-14c8-431d-a856-de2456d8d63e","Screams of Wisdom","0:32","a song about the depth of a grandparent's advice, heavy metal","","",""
"https://udio.com/songs/92374983-b2b0-41a7-ba34-c5a6913a6349","Nowhere to Run","0:32","old school soul, deep soul, traditional black gospel, r&b/soul, motown, southern soul,","","",""
"https://udio.com/songs/3f9b3ba7-7b13-4d04-87d6-fe1b2a1f6278","Culinary Crusade","0:32","Theme tune for the Game of Beef board-game, vocal, tv themes,","","",""
"https://udio.com/songs/7279ca60-c53e-4913-a8b0-70c2e902048b","Mister Muffin's Melody","0:32","60s baroque pop about Mister Muffin, whimsical, britpop, male vocals, backing vocals","","",""
"https://udio.com/songs/e0aea9d2-f3fe-4e97-a7eb-e4e5bdc14489","64-Bit Rhyme Runner","0:32","write a song about speed running banjo kazooie on the nintendo 64, rare, male vocalist, rhythmic, rap","","",""
"https://udio.com/songs/e0cf5438-5034-4112-8294-18e5da49d810","Together Unbreakable","0:32","A hip hop, reggaeton, greatest hits, eminem, pop rap, Kendrick Lamar, west coast hip hop song","","",""
"https://udio.com/songs/e0d3ac24-3ea6-4a85-a589-8f4ca0642255","Hemi Freedom Ride","0:32","50s pop song about the Tim's hell wagon, a flat black hemi powered monster","","",""
"https://udio.com/songs/4fdeb871-5590-435c-88c2-c719ad43bf33","Temporal Shifts","0:32","Minimalist analog electronic music with odd time signatures and abstract melodies","","",""
"https://udio.com/songs/d2a0689f-4bd9-496a-b30e-12657192c534","mo Mantra","0:32","300hz vibe Big Rave HOUSE -meditation Festival House Music with Choir Vocals","","",""
"https://udio.com/songs/d2bec18a-bac3-48cb-b0da-2589176bd895","Michael Jackson Potion of emotion (1985) Unreleased Snippet","0:32","1985, funk, dance-pop, with male vocals in the style of Michael Jackson,","","",""
"https://udio.com/songs/d2c86c3d-07fc-4390-8787-58a746e56d56","Drift to Dusk rebooted","0:32","A ambient trap song about chilling at the beach during a sunset, electronic, saxophone, synthesizer,","","",""
"https://udio.com/songs/d2cf4cdf-f303-4ef9-9fda-3dab509cb32f","Feline Overlord","0:32","a song about a cat plotting to take over the world ,electronic, punk","","",""
"https://udio.com/songs/8138a78a-f4ba-4f69-bb71-f5afc2b160e4","Rise of the Chosen","0:32","Japanese pop anime opening uplifting for hero growing against adversity","","",""
"https://udio.com/songs/813d9197-3774-4fbd-980c-1a8dcc7c38b8","Rebel Echoes","0:32","You will leave, arabic, rap/hip-hop, political rap, new wave, synth-pop","","",""
"https://udio.com/songs/814b22e6-1017-444c-b340-266dc3ee7712","Freedom on Wheels","0:32","Ariel de zeemeermin is ride out captain on her motorbike","","",""
"https://udio.com/songs/86b81fdf-9b70-4200-a102-1dbe1d4bca69","Night at Oskars","0:32","A song about going to the bar Oskars, alternative rock/pop rock,","","",""
"https://udio.com/songs/86bd408c-0cf2-4f86-ac55-ab80a81251b1","Mango Tango","0:32","A song about mango tango, Female vocalist, Electropop, Electronic dance music, Eclectic, Energetic, Rhythmic, Rave, Anthemic, Call and response","","",""
"https://udio.com/songs/bec6e67b-3c7f-4554-9a03-758697fe708e","Sombras en Casa","0:32","A music replicating Italian new wave genre of the 80’s as it was Litfiba albums like “17 re” or “dsaparecido”.","","",""
"https://udio.com/songs/bed541d5-46b8-4faa-b29f-c2c6bfc0d8d8","Wide Open Serenity","0:32","an r and b song about living in the countryside","","",""
"https://udio.com/songs/97e26fe2-d45a-46b2-885e-35c18551c6d6","Neon Sunset Requiem","0:32","an electronic rock, downtempo, art rock dark song about ending of humanity","","",""
"https://udio.com/songs/91f9b933-c02b-47df-95b7-05e9b37e3fb5","Pixel Night Glow","0:32","bubblegum pop about imageboard culture, deep female vocalist alternative, happy, uplifting","","",""
"https://udio.com/songs/924be17b-f5f1-4628-9730-412d622d014a","Echoes of Warsaw","0:32","the smiths, morrissey, post-punk, jangle pop, indie, 80s, minor, fast, alternative rock, guitar, rock","","",""
"https://udio.com/songs/e89bac5b-3b92-4554-be4c-df83d11c4975","Alf's Golden Future","0:32","rock, about a friend named Alf who is in love again at 49 years old","","",""
"https://udio.com/songs/e89bff81-fa30-4d94-83dc-79ee8714f202","Conner's Intro - 𝘞𝘳𝘪𝘵𝘵𝘦𝘯 & 𝘗𝘳𝘰𝘮𝘱𝘵𝘦𝘥 𝘉𝘺 {𝘒𝘈𝘓𝘔}","0:32","tv show intro, male vocalist, big band, piano, jazz, swing, standards, up beat, fast","","",""
"https://udio.com/songs/cdb23f80-6a13-4777-8a08-c0d983486f7c","Stop Whining","0:32","A Song about whining , pop, r&b, vocal, hip hop,","","",""
"https://udio.com/songs/c7af0ea9-f546-4f26-bef4-8901953bb851","Luovuuden Saari","0:32","Anthem in Finnish for the Nomadic Academy of Experimental Arts based in Harakka island, Helsinki Finland.","","",""
"https://udio.com/songs/a0c69d90-4070-4bb7-b45e-bd1369f80645","Musclebound Dreams","0:32","electronic, club, synth-pop, house, dance, electro, female vocalist, melodic edm","","",""
"https://udio.com/songs/a0ca57ef-9516-411f-a9f6-2a45a740c0fd","Tranquil Horizons","0:32","a song about the serenity of early morning fishing, techno, ambient,","","",""
"https://udio.com/songs/f5e3d294-de4a-4be3-9205-88b28f85047d","Shadows of Valor","0:32","epic film score by hanz zimmer, rich orchestration, hybrid electronic, dark, suspenseful","","",""
"https://udio.com/songs/115645aa-6751-4e25-8329-75e66bc24490","Crumpled Twenty Rhapsody","0:32","A house song about finding a 20 in an old jacket","","",""
"https://udio.com/songs/122a5bd5-7657-4161-aac9-3acb5f4b0381","Code the Future","0:32","Train the Trainers _ AI Summer camp , pop, r&b,","","",""
"https://udio.com/songs/22c95ed0-8f48-4e40-a66f-7268d33ad8d2","Into the Abyss","0:32","escaping from a void where I am judged , pop, dark by billie Eilish","","",""
"https://udio.com/songs/523ab434-2e54-4441-9e15-b87bf751c595","Lavish Velocity","0:32","A song about daily driving exotic cars, hip hop, trap","","",""
"https://udio.com/songs/ae81034e-2b91-4d08-8e03-efe033872f33","Marsch der Entschlossenheit","0:32","screaming powerful dramatic female vocalist, Symphonic, epic, warlike and martial, rhythmic and percussive, grandiose,","","",""
"https://udio.com/songs/ae86cd19-fca5-4ad7-b1e3-e02c71aae639","Meow meow water ciao","0:32","punk, bouncy funk pop hit italian folk bombastic feels good","","",""
"https://udio.com/songs/d69d66d4-df72-4002-8a3e-0f990e9a5743","Like a Baby (the Key of Life)","0:32","Amazing Grace, gospel, r&b, emotional, buildup, epic ending, orchestra, high violins, brass, film score, triumphant,","","",""
"https://udio.com/songs/7555871e-1973-49c5-b4f5-5d91b57c1641","Silhouette Horizons","0:32","psychedelic indie pop, sunset chill vibes, counter culture inspired by tame impala and tyler, the creator","","",""
"https://udio.com/songs/75bc4c3d-4d24-4d21-ac0c-59543720b0ee","Pulse of Infinity","0:32","Deep Electro House, amazing vocals, amazing voice, Uplifting, Futuristic, electropop, Complextro, 2024","","",""
"https://udio.com/songs/0cd8226a-a270-4165-ace6-76a2329b4bd6","Mission for Clean Floors","0:32","a country song sung by a man about shopping for a carpet cleaner that will remove cat fur from carpet","","",""
"https://udio.com/songs/0d11dd6d-73de-4101-a8e6-82cf77d7e589","Nickel back","0:32","write a slow down temp catchy riff that is heavy and easy to hum and tuned to c standard","","",""
"https://udio.com/songs/20965396-7e93-4354-8212-5614daddebea","Cafe Jive","0:32","A fun 60's cafeteria, fun and upbeat, twist, in the style of: Elvis Presley, Chubby Checker., rock and roll,","","",""
"https://udio.com/songs/9481c38d-df7b-42cc-b660-ecd1298df738","Cinematic Dawn Overture","0:32","Please Compose a symphony-like piece in style of Anton Bruckner 8th as a Film opening sequence","","",""
"https://udio.com/songs/94894312-0261-4956-89b5-6e48d0f6b008","Begin's Legacy remix v2","0:32","A song about the greatness of menachem begin. hip hop, 1998, east coast hip hop,","","",""
"https://udio.com/songs/a6971245-b52e-472d-ac18-74618d96f0bb","Culver's Lament","0:32","American gothic doom metal, type o negative, rich bass voice","","",""
"https://udio.com/songs/2eb94ad9-fe4a-4c6e-91f0-86bfa3334edf","Foundation Rhymes","0:32","A rap about architecture in the style of MF Doom","","",""
"https://udio.com/songs/2ec2f5f9-407c-41ea-a653-dc11db4eea1c","Rebasing Blues","0:32","The rebasing blues. A song about a common software development issue. Modern electric blues.","","",""
"https://udio.com/songs/c21d9593-e7e4-41fe-baf4-4c1cc5b6ac4c","Tyrants' Delusion","0:32","Technical Death Metal, Progressive Metal, complex, heavy, male vocalist, melodic, aggressive, angry, energetic, epic, uncommon time signatures, 1995","","",""
"https://udio.com/songs/c243ba53-0eea-4dfd-bfa0-63de83e0d80b","Brine and Rebellion","0:32","Happy friendly gay pickle whose catchphrase is “I’m a pickle hear me roar”, heavy metal,","","",""
"https://udio.com/songs/54f0f9eb-f14f-4d8d-befb-b560b504dab8","Lullaby Dreams","0:32","A song that will sooth my baby to sleep , blues, piano blues,","","",""
"https://udio.com/songs/55300023-5c40-490e-90ff-71c29e0e0904","Clairvoyant Clancy","0:32","A big band song about how Eric Clancy is always right about AI","","",""
"https://udio.com/songs/b81b00c3-f3c4-4ba7-8964-20d173a3b82f","Chasing Dreams Under Southern Stars","0:32","Male vocalist, Northern american music, Country, Regional music, Contemporary country, Contemporary country, Country pop, Melodic, Introspective, Love, Longing, Passionate, Bittersweet","","",""
"https://udio.com/songs/6fdab3ec-7a58-4272-8ecf-51401a1d3e44","Mango Tree Serenity","0:32","psychedelic indie pop, sunset chill vibes, counter culture mixed with bossa nova","","",""
"https://udio.com/songs/12c3b33c-37c3-42e9-b1f1-70081ddf7bd3","Eclipse Prophecies","0:32","A song about April eight 2024 total solar eclipse and biblical conspiracy , hip hop,","","",""
"https://udio.com/songs/ea2b91c4-07d0-45b2-b96b-dd844e7e20d6","Stormbringer's Lament","0:32","guitar, heavy, percussion, male vocalist, bass guitar, heavy metal, alternative metal, electric guitar, passionate, dark, angry,","","",""
"https://udio.com/songs/6dfa3eea-e6cf-46fb-ab88-fe2754661428","Silhouette In The Streets","0:32","A song about sexy Annie in Hong Kong , rock, alternative rock, indie rock,","","",""
"https://udio.com/songs/7536c885-e926-4f7e-b25c-4660204a1226","Calea Spre Acasă","0:32","A romanian song about going home after work. Pop song","","",""
"https://udio.com/songs/754ad4a8-b85d-430a-8fff-2157681562d9","Synbiotic Harmony","0:32","a jingle about the difference between probiotic, prebiotic, postbiotic and synbiotic","","",""
"https://udio.com/songs/754c7a3c-64af-4a19-8dca-4887d96e6213","Don't stop til you make it! (Original Version)","0:32","compressor effect, electronic music, house music, technopop, chiptune, synthwave / electro, male vocalist, 1980s,","","",""
"https://udio.com/songs/754e03f6-9cc8-4deb-ba29-8e0ef46dbb40","Alf's Autumn Romance","0:32","A song about a friend named Alf, who is in love again. Being 49 year old","","",""
"https://udio.com/songs/89fe259f-467e-4f79-9794-0462b33a172f","Invasive Reveries","0:32","A psychedelic tinged post-punk song about destroying Bradford pear trees to protect the biodiversity of our ecosystem","","",""
"https://udio.com/songs/5d465d7f-d93d-47f3-9f7c-f9a71a429568","Algorithmic Elegy","0:32","a song about creating a computer vision algorithm in Bach and Beethoven style","","",""
"https://udio.com/songs/4e5af4be-1277-4097-9c2c-5502aebc410a","Temblar Azotao","0:32","Upbeat Reggaeton dance party song with a drop and variety, heavy bass, rythmic, Bad Bunny, feid, daddy yankee, 2023","","",""
"https://udio.com/songs/4e733c89-a6a1-4094-80b0-489ca4e8b41e","Glow Doll Lament","0:32","Dream pop, ethereal atmospheric song, about lost love, shoegaze, indie pop, bittersweet,","","",""
"https://udio.com/songs/e374a9d0-706d-4bf3-af17-87b60ae91c62","Astrid's Roar","0:32","Heavy Metal Metellica-style version of Love Me tender with original lyrics, and sung for Astrid.","","",""
"https://udio.com/songs/77c467d4-d021-4b6e-b9a8-757434d848d0","Country Jack - Dusty Trails","0:32","country song about drinking beer and riding tractor while wearing overalls","","",""
"https://udio.com/songs/bc7c0d0b-71ae-4afe-8c04-826ecf85c4c8","Everyday Essentials","0:32","Create music with k pop i dol newjeans style, and a meowing back groubd sound for a cute touch.","","",""
"https://udio.com/songs/bc812733-b45b-4d2b-9c0d-b0942195677a","Electrify the Streets","0:32","A big beat prodigy like song with the lyrics ‘it’s big old Ty in his EV automobile’","","",""
"https://udio.com/songs/fb21d861-9397-4126-84df-60917fece784","Silicon Heartbeat","0:32","A song about the love between a human and an artificial intelligence, rock ballad","","",""
"https://udio.com/songs/43d604bc-f7ba-45f9-aa36-d2d25d4dd236","Stars Over Loveland","0:32","Lara my mother in law, smoking benson hedges in Loveland Colorado. Loves coors light and Taylor’s port. , country, oldies,","","",""
"https://udio.com/songs/43eef8c0-03fb-483c-8016-de25f209881c","The Remenace","0:32","A song about a smooth trombone solo, classical, orchestral, symphony, modern classical,","","",""
"https://udio.com/songs/81a13b0e-aa23-4618-9ac1-6989da96271b","Lonely Hearts Dance","0:32","hip hop, rap rock, pop, soul, funk, dance-pop, on life and loneliness with a catchy hook","","",""
"https://udio.com/songs/246bf3fe-a489-4545-a32b-0e150d16dee5","인공의 밤","0:32","synth-pop, 10s beautiful korean idol singer sings. Talks about we are doomed by AGI soon inkorean.","","",""
"https://udio.com/songs/d8545371-3d1e-4271-86aa-72ba18a1b55a","Pace of Shadows","0:32","A song about fear of the speed of change future shock, acoustic guitar, lo-fi, female vocalist, Tracy Chapman","","",""
"https://udio.com/songs/84deb4de-d0fb-4e1d-a53b-c854fe3c1394","Nocturne Grooves","0:32","Cool Jazz, Hard Bop, instrumental, acoustic, improvisation, mellow, energetic, nocturnal, soothing, playful, melodic, piano blues, piano jazz, piano","","",""
"https://udio.com/songs/8b332c1e-f10e-4afc-a485-4b919b7e8f4f","summer slips away[tease]","0:32","synthwave, saxophone, 2024, ambient, beautiful, electronic dance music, synthesizer, melancholic, melodic, male vocalist, about summer fading away,","","",""
"https://udio.com/songs/8b21762a-c0c3-449e-8d46-e55c476190e3","Crowdstrike BSOD Blues","0:32","old country song about crowdstrike making all the computer go blue screen of death","","",""



